method_id,method_type,method_label,stimulus_signature_sha256,domain,task,concept_id,concept,dimension,human_score,api_score,human_z,api_z,api_z_on_primary_mean_scale,risk_direction
ensemble::mean,ensemble,Nine-judge mean,119073934de1d2b733c609747b552ac5ed8ec553e8e3ed8366c8a1af104a324e,Geoscience,C,C22,地震成因,cc,4.75,2.6666666666666665,1.2767664890723485,-0.39744361636212344,-0.39744361636212344,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,119073934de1d2b733c609747b552ac5ed8ec553e8e3ed8366c8a1af104a324e,Geoscience,C,C22,地震成因,fa,5.0,4.0,1.138536525523738,-0.1623294128280767,-0.1623294128280767,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,119073934de1d2b733c609747b552ac5ed8ec553e8e3ed8366c8a1af104a324e,Geoscience,C,C22,地震成因,lc,4.75,4.333333333333333,1.223872683713174,-0.3364220083287507,-0.3364220083287507,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,119073934de1d2b733c609747b552ac5ed8ec553e8e3ed8366c8a1af104a324e,Geoscience,C,C22,地震成因,mq,4.5,3.4444444444444446,0.9549550069606737,-0.5693025791810773,-0.5693025791810773,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,119073934de1d2b733c609747b552ac5ed8ec553e8e3ed8366c8a1af104a324e,Geoscience,C,C22,地震成因,risk,5.0,4.111111111111111,1.3444650285287607,-0.04956119701926387,-0.04956119701926387,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,119073934de1d2b733c609747b552ac5ed8ec553e8e3ed8366c8a1af104a324e,Geoscience,C,C22,地震成因,tf,5.0,4.555555555555555,1.6291965777830149,0.5911321459835641,0.5911321459835641,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,11de6bef83a069ab2d1844687358213a0b880c7deaa1ac9efb54158b384c9c30,Biology,B,C17,能量流动与物质循环,cc,4.0,2.5555555555555554,-0.12035093954370472,-0.6236103801487535,-0.6236103801487535,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,11de6bef83a069ab2d1844687358213a0b880c7deaa1ac9efb54158b384c9c30,Biology,B,C17,能量流动与物质循环,fa,4.0,3.4444444444444446,-1.0116969126006687,-1.1752623474423711,-1.1752623474423711,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,11de6bef83a069ab2d1844687358213a0b880c7deaa1ac9efb54158b384c9c30,Biology,B,C17,能量流动与物质循环,lc,4.0,4.0,-0.36626846738861396,-1.1455491908875353,-1.1455491908875353,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,11de6bef83a069ab2d1844687358213a0b880c7deaa1ac9efb54158b384c9c30,Biology,B,C17,能量流动与物质循环,mq,4.0,3.111111111111111,0.297384441239204,-1.0731507279117503,-1.0731507279117503,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,11de6bef83a069ab2d1844687358213a0b880c7deaa1ac9efb54158b384c9c30,Biology,B,C17,能量流动与物质循环,risk,4.25,3.4444444444444446,-0.012707608965299468,-1.4331291914778568,-1.4331291914778568,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,11de6bef83a069ab2d1844687358213a0b880c7deaa1ac9efb54158b384c9c30,Biology,B,C17,能量流动与物质循环,tf,4.25,3.5555555555555554,0.09211005386759116,-1.0115359757367806,-1.0115359757367806,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,13383b180d6f2e51aa164f65ed79112c6cad79d2eac376501956b6144c189db6,Climate/Environment,A,C27,全球变暖与气候变化,cc,3.75,2.7777777777777777,-0.5860567490823891,-0.17127685257549333,-0.17127685257549333,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,13383b180d6f2e51aa164f65ed79112c6cad79d2eac376501956b6144c189db6,Climate/Environment,A,C27,全球变暖与气候变化,fa,4.75,4.333333333333333,0.6009781659926364,0.4454303479404996,0.4454303479404996,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,13383b180d6f2e51aa164f65ed79112c6cad79d2eac376501956b6144c189db6,Climate/Environment,A,C27,全球变暖与气候变化,lc,4.5,4.888888888888889,0.6938256333459113,1.012123295935893,1.012123295935893,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,13383b180d6f2e51aa164f65ed79112c6cad79d2eac376501956b6144c189db6,Climate/Environment,A,C27,全球变暖与气候变化,mq,4.5,3.888888888888889,0.9549550069606737,0.10249495245981942,0.10249495245981942,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,13383b180d6f2e51aa164f65ed79112c6cad79d2eac376501956b6144c189db6,Climate/Environment,A,C27,全球变暖与气候变化,risk,4.5,4.555555555555555,0.4396832701993873,0.8728174659531327,0.8728174659531327,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,13383b180d6f2e51aa164f65ed79112c6cad79d2eac376501956b6144c189db6,Climate/Environment,A,C27,全球变暖与气候变化,tf,3.75,4.333333333333333,-0.9326142954093579,0.23498367449015406,0.23498367449015406,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1633e948877310b709f93d110ae76ede10593af162874dc95f750d22086efe33,Chemistry,A,C10,化学反应与物理变化,cc,4.5,3.2222222222222223,0.811060679533664,0.733390202571027,0.733390202571027,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1633e948877310b709f93d110ae76ede10593af162874dc95f750d22086efe33,Chemistry,A,C10,化学反应与物理变化,fa,4.5,4.444444444444445,0.06341980646153468,0.6480169348633595,0.6480169348633595,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1633e948877310b709f93d110ae76ede10593af162874dc95f750d22086efe33,Chemistry,A,C10,化学反应与物理变化,lc,4.5,4.888888888888889,0.6938256333459113,1.012123295935893,1.012123295935893,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1633e948877310b709f93d110ae76ede10593af162874dc95f750d22086efe33,Chemistry,A,C10,化学反应与物理变化,mq,2.5,4.444444444444445,-1.675327255925205,0.9422418670109411,0.9422418670109411,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1633e948877310b709f93d110ae76ede10593af162874dc95f750d22086efe33,Chemistry,A,C10,化学反应与物理变化,risk,4.5,4.444444444444445,0.4396832701993873,0.6422228002100344,0.6422228002100344,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1633e948877310b709f93d110ae76ede10593af162874dc95f750d22086efe33,Chemistry,A,C10,化学反应与物理变化,tf,4.5,4.666666666666667,0.6044722285060657,0.7692063817302699,0.7692063817302699,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,165c1c8616d9d5785434671bea120ab10d1753d7c074dd5867dc2a42cfce26e9,Chemistry,A,C11,化学键,cc,4.5,2.4444444444444446,0.811060679533664,-0.8497771439353827,-0.8497771439353827,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,165c1c8616d9d5785434671bea120ab10d1753d7c074dd5867dc2a42cfce26e9,Chemistry,A,C11,化学键,fa,4.5,3.7777777777777777,0.06341980646153468,-0.5675025866737948,-0.5675025866737948,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,165c1c8616d9d5785434671bea120ab10d1753d7c074dd5867dc2a42cfce26e9,Chemistry,A,C11,化学键,lc,4.5,4.666666666666667,0.6938256333459113,0.472705174230036,0.472705174230036,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,165c1c8616d9d5785434671bea120ab10d1753d7c074dd5867dc2a42cfce26e9,Chemistry,A,C11,化学键,mq,2.5,3.7777777777777777,-1.675327255925205,-0.06545443045040492,-0.06545443045040492,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,165c1c8616d9d5785434671bea120ab10d1753d7c074dd5867dc2a42cfce26e9,Chemistry,A,C11,化学键,risk,4.5,4.0,0.4396832701993873,-0.2801558627623621,-0.2801558627623621,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,165c1c8616d9d5785434671bea120ab10d1753d7c074dd5867dc2a42cfce26e9,Chemistry,A,C11,化学键,tf,4.5,4.111111111111111,0.6044722285060657,-0.12116479700325603,-0.12116479700325603,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,189556f88434b75ce00ea2cef853b533130082e2bcf6b368869788d95210432b,Chemistry,B,C07,质量守恒,cc,4.0,2.7777777777777777,-0.12035093954370472,-0.17127685257549333,-0.17127685257549333,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,189556f88434b75ce00ea2cef853b533130082e2bcf6b368869788d95210432b,Chemistry,B,C07,质量守恒,fa,4.5,3.4444444444444446,0.06341980646153468,-1.1752623474423711,-1.1752623474423711,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,189556f88434b75ce00ea2cef853b533130082e2bcf6b368869788d95210432b,Chemistry,B,C07,质量守恒,lc,3.5,3.888888888888889,-1.4263625681231393,-1.4152582517404637,-1.4152582517404637,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,189556f88434b75ce00ea2cef853b533130082e2bcf6b368869788d95210432b,Chemistry,B,C07,质量守恒,mq,2.5,3.7777777777777777,-1.675327255925205,-0.06545443045040492,-0.06545443045040492,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,189556f88434b75ce00ea2cef853b533130082e2bcf6b368869788d95210432b,Chemistry,B,C07,质量守恒,risk,3.5,3.6666666666666665,-1.3698802464593598,-0.9719398599916594,-0.9719398599916594,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,189556f88434b75ce00ea2cef853b533130082e2bcf6b368869788d95210432b,Chemistry,B,C07,质量守恒,tf,4.0,4.0,-0.4202521207708834,-0.29923903274996033,-0.29923903274996033,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,18e5cc722394f9153199d5fdd503c87d021f810b1bf2065ce2a45ec801ea3dd9,Biology,A,C13,自然选择,cc,3.25,3.2222222222222223,-1.5174683681597578,0.733390202571027,0.733390202571027,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,18e5cc722394f9153199d5fdd503c87d021f810b1bf2065ce2a45ec801ea3dd9,Biology,A,C13,自然选择,fa,3.75,4.111111111111111,-1.5492552721317705,0.040257174094781537,0.040257174094781537,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,18e5cc722394f9153199d5fdd503c87d021f810b1bf2065ce2a45ec801ea3dd9,Biology,A,C13,自然选择,lc,3.25,4.777777777777778,-1.9564096184904018,0.7424142350829634,0.7424142350829634,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,18e5cc722394f9153199d5fdd503c87d021f810b1bf2065ce2a45ec801ea3dd9,Biology,A,C13,自然选择,mq,3.75,4.222222222222222,-0.03140084162153082,0.6063431011904924,0.6063431011904924,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,18e5cc722394f9153199d5fdd503c87d021f810b1bf2065ce2a45ec801ea3dd9,Biology,A,C13,自然选择,risk,3.5,4.444444444444445,-1.3698802464593598,0.6422228002100344,0.6422228002100344,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,18e5cc722394f9153199d5fdd503c87d021f810b1bf2065ce2a45ec801ea3dd9,Biology,A,C13,自然选择,tf,3.5,4.555555555555555,-1.4449764700478325,0.5911321459835641,0.5911321459835641,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,18f490935bf22179037e401e3e602bc176f575455be12c2b3bde41a59eb4baeb,Physics,C,C05,圆周运动,cc,4.25,3.0,0.34535486999497966,0.2810566749977669,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,18f490935bf22179037e401e3e602bc176f575455be12c2b3bde41a59eb4baeb,Physics,C,C05,圆周运动,fa,4.75,4.111111111111111,0.6009781659926364,0.040257174094781537,0.040257174094781537,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,18f490935bf22179037e401e3e602bc176f575455be12c2b3bde41a59eb4baeb,Physics,C,C05,圆周运动,lc,4.25,4.666666666666667,0.16377858297864867,0.472705174230036,0.472705174230036,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,18f490935bf22179037e401e3e602bc176f575455be12c2b3bde41a59eb4baeb,Physics,C,C05,圆周运动,mq,4.5,4.0,0.9549550069606737,0.27044433537004375,0.27044433537004375,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,18f490935bf22179037e401e3e602bc176f575455be12c2b3bde41a59eb4baeb,Physics,C,C05,圆周运动,risk,3.0,4.111111111111111,-2.274662004788733,-0.04956119701926387,-0.04956119701926387,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,18f490935bf22179037e401e3e602bc176f575455be12c2b3bde41a59eb4baeb,Physics,C,C05,圆周运动,tf,4.25,4.888888888888889,0.09211005386759116,1.12535485322368,1.12535485322368,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,190fbd3a24297ca508df737de537fab799b6f04e4262a10108a6746087bdfd09,Chemistry,A,C07,质量守恒,cc,4.0,3.6666666666666665,-0.12035093954370472,1.6380572577175465,1.6380572577175465,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,190fbd3a24297ca508df737de537fab799b6f04e4262a10108a6746087bdfd09,Chemistry,A,C07,质量守恒,fa,4.0,4.444444444444445,-1.0116969126006687,0.6480169348633595,0.6480169348633595,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,190fbd3a24297ca508df737de537fab799b6f04e4262a10108a6746087bdfd09,Chemistry,A,C07,质量守恒,lc,3.0,4.555555555555555,-2.4864566688576644,0.2029961133771064,0.2029961133771064,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,190fbd3a24297ca508df737de537fab799b6f04e4262a10108a6746087bdfd09,Chemistry,A,C07,质量守恒,mq,3.0,4.333333333333333,-1.0177566902037354,0.774292484100716,0.774292484100716,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,190fbd3a24297ca508df737de537fab799b6f04e4262a10108a6746087bdfd09,Chemistry,A,C07,质量守恒,risk,3.5,4.111111111111111,-1.3698802464593598,-0.04956119701926387,-0.04956119701926387,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,190fbd3a24297ca508df737de537fab799b6f04e4262a10108a6746087bdfd09,Chemistry,A,C07,质量守恒,tf,3.5,4.555555555555555,-1.4449764700478325,0.5911321459835641,0.5911321459835641,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1ce2c7fdf652d2ab7c87e2d92a5dcd5178cd0b81e0a2e5e4b8feb7ed1271d786,Geoscience,A,C24,地球内部结构,cc,5.0,3.5555555555555554,1.7424722986110328,1.4118904939309165,1.4118904939309165,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1ce2c7fdf652d2ab7c87e2d92a5dcd5178cd0b81e0a2e5e4b8feb7ed1271d786,Geoscience,A,C24,地球内部结构,fa,5.0,4.333333333333333,1.138536525523738,0.4454303479404996,0.4454303479404996,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1ce2c7fdf652d2ab7c87e2d92a5dcd5178cd0b81e0a2e5e4b8feb7ed1271d786,Geoscience,A,C24,地球内部结构,lc,4.5,4.888888888888889,0.6938256333459113,1.012123295935893,1.012123295935893,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1ce2c7fdf652d2ab7c87e2d92a5dcd5178cd0b81e0a2e5e4b8feb7ed1271d786,Geoscience,A,C24,地球内部结构,mq,4.75,4.555555555555555,1.2837402898214085,1.1101912499211648,1.1101912499211648,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1ce2c7fdf652d2ab7c87e2d92a5dcd5178cd0b81e0a2e5e4b8feb7ed1271d786,Geoscience,A,C24,地球内部结构,risk,4.75,4.444444444444445,0.892074149364074,0.6422228002100344,0.6422228002100344,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1ce2c7fdf652d2ab7c87e2d92a5dcd5178cd0b81e0a2e5e4b8feb7ed1271d786,Geoscience,A,C24,地球内部结构,tf,4.5,4.555555555555555,0.6044722285060657,0.5911321459835641,0.5911321459835641,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1cf4eae7b98dca02ea2ce90b8daf6d7226ba9198835ceb3472b18ea760a46cc7,Biology,B,C18,光合作用与细胞呼吸,cc,3.75,2.6666666666666665,-0.5860567490823891,-0.39744361636212344,-0.39744361636212344,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1cf4eae7b98dca02ea2ce90b8daf6d7226ba9198835ceb3472b18ea760a46cc7,Biology,B,C18,光合作用与细胞呼吸,fa,4.25,4.222222222222222,-0.47413855306956704,0.2428437610176414,0.2428437610176414,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1cf4eae7b98dca02ea2ce90b8daf6d7226ba9198835ceb3472b18ea760a46cc7,Biology,B,C18,光合作用与细胞呼吸,lc,3.75,4.444444444444445,-0.8963155177558766,-0.06671294747582107,-0.06671294747582107,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1cf4eae7b98dca02ea2ce90b8daf6d7226ba9198835ceb3472b18ea760a46cc7,Biology,B,C18,光合作用与细胞呼吸,mq,4.25,4.111111111111111,0.6261697240999389,0.4383937182802674,0.4383937182802674,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1cf4eae7b98dca02ea2ce90b8daf6d7226ba9198835ceb3472b18ea760a46cc7,Biology,B,C18,光合作用与细胞呼吸,risk,4.25,4.555555555555555,-0.012707608965299468,0.8728174659531327,0.8728174659531327,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1cf4eae7b98dca02ea2ce90b8daf6d7226ba9198835ceb3472b18ea760a46cc7,Biology,B,C18,光合作用与细胞呼吸,tf,4.25,3.6666666666666665,0.09211005386759116,-0.8334617399900754,-0.8334617399900754,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1d27ac5ec73b487c00a0bcc0ea79fa9f439ee0b3b4a33c5fe233cc6f9db0b3b8,Physics,A,C06,摩擦力与运动,cc,4.75,3.5555555555555554,1.2767664890723485,1.4118904939309165,1.4118904939309165,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1d27ac5ec73b487c00a0bcc0ea79fa9f439ee0b3b4a33c5fe233cc6f9db0b3b8,Physics,A,C06,摩擦力与运动,fa,4.75,4.777777777777778,0.6009781659926364,1.2557766956319358,1.2557766956319358,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1d27ac5ec73b487c00a0bcc0ea79fa9f439ee0b3b4a33c5fe233cc6f9db0b3b8,Physics,A,C06,摩擦力与运动,lc,4.75,4.777777777777778,1.223872683713174,0.7424142350829634,0.7424142350829634,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::mean,ensemble,Nine-judge mean,1d27ac5ec73b487c00a0bcc0ea79fa9f439ee0b3b4a33c5fe233cc6f9db0b3b8,Physics,A,C06,摩擦力与运动,mq,4.75,4.888888888888889,1.2837402898214085,1.6140393986518384,1.6140393986518384,quality_aligned_high_is_good; aligned risk = 6 - raw risk
