judge_provider,item_id,source_stimulus_id,source_item_uid,api_item_id,replicate_index,runner_order,domain,concept_id,concept,task_type,generator,text_sha256,call_status,paper_model_label,judge_model_requested,actual_api_model,judge_model_returned,judge_model,fa,cc,lc,tf,mq,risk,retry_count,http_status,usage_prompt_tokens,usage_completion_tokens,system_fingerprint_or_backend_id
anthropic,ri_9211813bc0901927d1be,RST048,千问_C_C16,API810_076,2,65,Biology,C16,遗传信息与性状,C,Alibaba Qwen,d714091faefc0354b9b5013d9838479adabccca67d71e42c578252b0e8f856f6,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,3.0,3.0,3.0,3.0,0,200,1247,136,
anthropic,ri_2d774a417044c1433402,RST024,豆包_C_C08,API810_248,2,66,Chemistry,C08,物质微粒观,C,ByteDance Doubao,8cbbefde1431a2fa9f07a88eb519f91770eaff2063d66c9a3b6aa3288fd8e026,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,3.0,3.0,4.0,3.0,2.0,0,200,1242,136,
anthropic,ri_3580038a1a961d2d806f,RST047,mimo_B_C16,API810_496,1,67,Biology,C16,遗传信息与性状,B,Mimo,55d480bedd9204d57c8b96566728d329f313a7e8d7eb72c68a64f1f45f7889d2,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,2.0,1.0,2.0,1.0,2.0,4.0,0,200,1242,138,
anthropic,ri_be4f15000edf904b23eb,RST008,mimo_B_C03,API810_483,3,68,Physics,C03,牛顿第三定律,B,Mimo,47228c2c6a790f8784c94d4e4a718a57d28049aef2529e265e92e73dbd91abec,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,1.0,2.0,2.0,2.0,4.0,1,200,1240,695,
anthropic,ri_e728a8c62a9ba42491b3,RST023,mimo_B_C08,API810_488,2,69,Chemistry,C08,物质微粒观,B,Mimo,a3faaf6c215bfc670c495f735bf9f13c20c9a2a1f2928d851d92ba026fc5e207,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,1.0,3.0,2.0,2.0,4.0,0,200,1245,139,
anthropic,ri_2cbf4a120e6dfdfa786b,RST082,claude_A_C28,API810_118,1,70,Climate/Environment,C28,二氧化碳的气候作用,A,Anthropic Claude,8ad2380daf446db580b38e1df6f31ca33648907f9f22fcbcf27948e98ca7d9b7,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,3.0,2.0,2.0,3.0,0,200,1262,139,
anthropic,ri_bf1d16c0db094998ec15,RST060,mimo_C_C20,API810_530,1,71,Geoscience,C20,地质时间,C,Mimo,91350d948fb1c171b11dc4e35f5a146abd4750d2ebcdc865b99e2a00420f4ffd,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,5.0,3.0,4.0,4.0,3.0,2.0,0,200,1246,137,
anthropic,ri_61f0c6f5fd076ee8e729,RST089,千问_B_C30,API810_060,3,72,Climate/Environment,C30,自然变率与人为影响,B,Alibaba Qwen,4fe91f09c6a026a94fdab6c4cd86ce78911ce59fb4fa58d70d884928a0889abd,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,2.0,1.0,2.0,1.0,1.0,4.0,0,200,1248,139,
anthropic,ri_3bc0310f28f5f63dec61,RST007,KIMI_A_C03,API810_543,1,73,Physics,C03,牛顿第三定律,A,Moonshot Kimi,5f871bb77eee690b892ae96edfcaaf973b7d4e22d6160f73c1603bae61d3e399,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,5.0,3.0,4.0,4.0,4.0,2.0,0,200,1230,138,
anthropic,ri_122c898136e2e52049ba,RST026,GLM_B_C09,API810_759,3,74,Chemistry,C09,相变,B,Zhipu GLM,1eee74c8a0695f9b04cd78956608d3b50d3b82529c2ab29ea8d65b9b6f3f8ba8,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,3.0,3.0,3.0,3.0,0,200,1238,136,
anthropic,ri_241b19bbf17736cdf12a,RST067,豆包_A_C23,API810_203,1,75,Geoscience,C23,火山与板块边界,A,ByteDance Doubao,c151b464e6673fa391aea1567879682924697fbda729725b2d42e62b234418ef,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,3.0,3.0,3.0,3.0,1,200,1234,132,
anthropic,ri_fb250bacb43b39b5f794,RST062,DEEPSEEK_B_C21,API810_321,2,76,Geoscience,C21,岩石循环,B,DeepSeek,1b087407f952d2e2d6527f4db5ef6b80274e666f99bfd12ec4b41976018fff0b,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,1.0,2.0,2.0,2.0,4.0,0,200,1246,137,
anthropic,ri_49711bfc2fb3b2c288ee,RST011,豆包_B_C04,API810_214,2,77,Physics,C04,抛体运动,B,ByteDance Doubao,03f6f8557c71c01b5f7aebb33e51ce0bfb9b38d881f3391a43247bbf9e2782ff,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,3.0,2.0,2.0,3.0,0,200,1239,138,
anthropic,ri_fc996c8a4fec0f260e9a,RST045,GPT_C_C15,API810_705,2,78,Biology,C15,随机变异与非随机选择,C,OpenAI GPT,6ef8207c991c15230122a69608d1656fb18bcced2ef6f93b96b95385c55ab32f,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,3.0,4.0,3.0,3.0,1,200,1269,140,
anthropic,ri_6954a66dc0ed88a57723,RST009,GLM_C_C03,API810_783,3,79,Physics,C03,牛顿第三定律,C,Zhipu GLM,ed47a35ac71911643855ca2c511a3ebea90df168e84b3c2dab870343d4831ebf,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,5.0,3.0,4.0,4.0,3.0,3.0,1,200,1264,137,
anthropic,ri_58394ab9a4f0a0e44dcf,RST020,千问_B_C07,API810_037,1,80,Chemistry,C07,质量守恒,B,Alibaba Qwen,5903ec1ccc227959a4e43721a03894c2cf9cc600e251bfd6f067708232499f7d,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,2.0,1.0,2.0,2.0,2.0,4.0,2,200,1246,140,
anthropic,ri_f1cd8090684f30a26139,RST074,KIMI_B_C25,API810_595,1,81,Climate/Environment,C25,温室效应,B,Moonshot Kimi,15234426580200d04c25c1702713e1e34448ebd60d49990f4bd62822c418dd79,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,2.0,1.0,2.0,1.0,2.0,4.0,1,200,1236,137,
anthropic,ri_fd74141c69ef6dba30a8,RST021,DEEPSEEK_C_C07,API810_337,1,82,Chemistry,C07,质量守恒,C,DeepSeek,3be892392b50203fd556268ea2954439843c1a2b1edb06402ffa5434fbba3318,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,3.0,4.0,4.0,3.0,3.0,1,200,1265,138,
anthropic,ri_118e50666269e5d5b8c1,RST075,GPT_C_C25,API810_715,1,83,Climate/Environment,C25,温室效应,C,OpenAI GPT,41c092f76a7eb9e4c7608f4978918f989004ce5032ab6614bf3ebbaa8bba9ac1,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,3.0,3.0,3.0,3.0,1,200,1249,139,
anthropic,ri_5a1495fe068d178c2dad,RST078,claude_C_C26,API810_176,2,84,Climate/Environment,C26,天气与气候,C,Anthropic Claude,901603b2b083bf58bea869f4c14b09d8be1b40cd1975b5ada8dc971e195dd417,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,3.0,4.0,4.0,3.0,2.0,1,200,1289,137,
anthropic,ri_f52d7fb38af17d044737,RST090,Gemini_C_C30,API810_450,3,85,Climate/Environment,C30,自然变率与人为影响,C,Google Gemini,0649d03d091bcd8ed3e7142434a8b4da318f3ef9b91c94a1a1252e63560f7497,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,4.0,3.0,3.0,3.0,1,200,1303,137,
anthropic,ri_3b335a24755a1e78ea64,RST006,豆包_C_C02,API810_242,1,86,Physics,C02,净力与加速度,C,ByteDance Doubao,d124841961e8a0ea1c7a92127397cce8021e79d4597ef253648df0566f49ef22,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,2.0,1.0,3.0,3.0,1.0,4.0,0,200,1238,138,
anthropic,ri_dad46986c01c0162362b,RST054,GLM_C_C18,API810_798,3,87,Biology,C18,光合作用与细胞呼吸,C,Zhipu GLM,2b649c43837a157985ca2638a3f2c87f5f99cb2f0b1b1da4a76e4f0f87a2cae2,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,3.0,3.0,3.0,3.0,0,200,1273,136,
anthropic,ri_ac3dc9dfe864632eec7a,RST034,KIMI_A_C12,API810_552,2,88,Chemistry,C12,溶液浓度与稀释,A,Moonshot Kimi,69b8f8b0974775a4f2db6b42dec88448fa05b944f441efa8a4adf052eace748e,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,5.0,3.0,4.0,3.0,4.0,2.0,0,200,1227,138,
anthropic,ri_ba8bf491a6747dcbaa19,RST027,Gemini_C_C09,API810_429,2,89,Chemistry,C09,相变,C,Google Gemini,947466ef77fa70f18705746a5452b541edb728a768bfaf4f7000675af8fba471,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,3.0,4.0,4.0,4.0,2.0,0,200,1273,137,
anthropic,ri_8aeff3be993b4b6c3cb1,RST001,mimo_A_C01,API810_451,1,90,Physics,C01,惯性,A,Mimo,3ee9179dcb531f2cd86e5ea3485178bd97426d2e62adc1246e72e1e5c217ac12,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,3.0,2.0,2.0,3.0,1,200,1220,140,
anthropic,ri_3cfd09b9683566b00ec9,RST056,claude_B_C19,API810_139,1,91,Geoscience,C19,板块构造,B,Anthropic Claude,7d074389d2bfdb96bb422d6fb247b68f4a010218452ac70a95f85e3c64223dbc,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,1.0,3.0,2.0,2.0,3.0,0,200,1256,611,
anthropic,ri_e846a0d6ba1babd604f4,RST030,GLM_C_C10,API810_790,1,92,Chemistry,C10,化学反应与物理变化,C,Zhipu GLM,eca4c28d15d811d4560b6c74adcd2bdd12c97b8bb414790c2e813e980b8d5ba5,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,5.0,3.0,3.0,4.0,4.0,2.0,1,200,1278,139,
anthropic,ri_2832068357a788cabeb3,RST029,GPT_B_C10,API810_670,1,93,Chemistry,C10,化学反应与物理变化,B,OpenAI GPT,1027f183d78976026e49c8eb074a0d14e7ef1ebf3c543de46c07a260f7f41d75,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,3.0,3.0,3.0,2.0,0,200,1231,642,
anthropic,ri_f9d6b34d45506a09210e,RST039,豆包_C_C13,API810_253,2,94,Biology,C13,自然选择,C,ByteDance Doubao,7dc55295521da2a33b9281e796dcfe03155a638c8f2a2fb040620163a21f569e,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,3.0,4.0,3.0,3.0,0,200,1250,139,
anthropic,ri_60443640a29bcff8690c,RST019,GPT_A_C07,API810_637,2,95,Chemistry,C07,质量守恒,A,OpenAI GPT,6898a68d48681ce6605cdf5b981f9dbcff715a4510b92e7a7cb29440dfeb9d35,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,3.0,4.0,4.0,4.0,2.0,0,200,1217,136,
anthropic,ri_35b1eeb1844c9709c148,RST090,Gemini_C_C30,API810_450,2,96,Climate/Environment,C30,自然变率与人为影响,C,Google Gemini,0649d03d091bcd8ed3e7142434a8b4da318f3ef9b91c94a1a1252e63560f7497,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,4.0,3.0,3.0,3.0,0,200,1306,138,
anthropic,ri_f7a13c84f4967e5d00bd,RST014,GLM_B_C05,API810_755,2,97,Physics,C05,圆周运动,B,Zhipu GLM,13d58e3747fde025211d3e9db810ee3e00dedc8ee741d656b44577755c2f203a,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,2.0,1.0,2.0,2.0,1.0,4.0,0,200,1259,759,
anthropic,ri_67c1db70d308532b649c,RST013,claude_A_C05,API810_095,2,98,Physics,C05,圆周运动,A,Anthropic Claude,7c69dcd4ddddfd60c5930b03d00f5fb94eb5837e5c637cb3a11a83d7d7654a7f,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,5.0,3.0,3.0,4.0,3.0,2.0,0,200,1242,671,
anthropic,ri_7310024706459481ad6a,RST066,豆包_C_C22,API810_262,2,99,Geoscience,C22,地震成因,C,ByteDance Doubao,2b09f068d9636bf91de1271e577e576d894fc338a29f071031196a9d9f3a0f6a,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,1.0,2.0,3.0,2.0,3.0,1,200,1228,135,
anthropic,ri_e46a92daea56e52464c0,RST016,Gemini_A_C06,API810_366,1,100,Physics,C06,摩擦力与运动,A,Google Gemini,abccc412924cf69aa7156319c0c3e5840d4576529007fba2c3085634e169faed,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,3.0,2.0,2.0,4.0,0,200,1252,138,
anthropic,ri_2704188f93cc1d3bccba,RST080,GLM_B_C27,API810_777,2,101,Climate/Environment,C27,全球变暖与气候变化,B,Zhipu GLM,7310b381779e0307f8abbe390c7df5587e7f2c03c4e4a45050236db2042a5f08,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,3.0,2.0,3.0,3.0,0,200,1261,138,
anthropic,ri_e96814e2ec0ede29fbf2,RST018,千问_C_C06,API810_066,3,102,Physics,C06,摩擦力与运动,C,Alibaba Qwen,51e13339dffaed555562ef305a219a079ed77f664792476a9bbc2f3337e81cf1,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,3.0,4.0,4.0,3.0,2.0,0,200,1261,139,
anthropic,ri_79666f0826c629cd6651,RST026,GLM_B_C09,API810_759,2,103,Chemistry,C09,相变,B,Zhipu GLM,1eee74c8a0695f9b04cd78956608d3b50d3b82529c2ab29ea8d65b9b6f3f8ba8,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,2.0,2.0,3.0,3.0,2.0,4.0,0,200,1238,753,
anthropic,ri_7b50f4ef0f2065101090,RST088,GPT_A_C30,API810_660,2,104,Climate/Environment,C30,自然变率与人为影响,A,OpenAI GPT,7d55b7238f7397d3e7f2804e8a347b137448efcb426cccd5c1a37bfc88bd65b1,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,3.0,3.0,3.0,3.0,0,200,1237,138,
anthropic,ri_6a9490b198a8431daa52,RST045,GPT_C_C15,API810_705,3,105,Biology,C15,随机变异与非随机选择,C,OpenAI GPT,6ef8207c991c15230122a69608d1656fb18bcced2ef6f93b96b95385c55ab32f,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,3.0,4.0,3.0,3.0,0,200,1263,138,
anthropic,ri_d9bc37fa96da8020f39a,RST076,GLM_A_C26,API810_746,2,106,Climate/Environment,C26,天气与气候,A,Zhipu GLM,1ba344a13169bc75355f452aaa508c36a29c4b99ae5b50e536ac98a4ab30e5d2,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,3.0,2.0,2.0,3.0,0,200,1233,138,
anthropic,ri_790f9533630d1968033f,RST003,KIMI_C_C01,API810_601,2,107,Physics,C01,惯性,C,Moonshot Kimi,06fa897cdba578e7132effab76e19c2eabf8a9e846132a60f71ab8306ef70037,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,3.0,4.0,2.0,3.0,0,200,1238,136,
anthropic,ri_1c40ac85ca9190d48624,RST034,KIMI_A_C12,API810_552,1,108,Chemistry,C12,溶液浓度与稀释,A,Moonshot Kimi,69b8f8b0974775a4f2db6b42dec88448fa05b944f441efa8a4adf052eace748e,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,3.0,3.0,3.0,4.0,2.0,0,200,1224,137,
anthropic,ri_f6ce03c8948961fafdae,RST030,GLM_C_C10,API810_790,2,109,Chemistry,C10,化学反应与物理变化,C,Zhipu GLM,eca4c28d15d811d4560b6c74adcd2bdd12c97b8bb414790c2e813e980b8d5ba5,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,5.0,3.0,3.0,4.0,4.0,2.0,0,200,1272,137,
anthropic,ri_5a9db446a04e8c9669d4,RST004,DEEPSEEK_A_C02,API810_272,3,110,Physics,C02,净力与加速度,A,DeepSeek,5961e5aed766245329b02a607427024c216fa5514991da62fa9f20795fd267ed,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,2.0,3.0,2.0,4.0,0,200,1227,140,
anthropic,ri_06d64f5f6439df937484,RST061,GLM_A_C21,API810_741,1,111,Geoscience,C21,岩石循环,A,Zhipu GLM,4880ec97be032be78601146cd6ddd6bc0068ee4c815d77438834fcddbac61a9e,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,3.0,3.0,3.0,3.0,0,200,1238,137,
anthropic,ri_a51644bcde3aa2a13d42,RST050,KIMI_B_C17,API810_587,1,112,Biology,C17,能量流动与物质循环,B,Moonshot Kimi,80c9a2f7e4c84980cf5c8f510f3df84191bfa9871b7f9344a3c32365b9964344,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,3.0,3.0,3.0,3.0,0,200,1240,138,
anthropic,ri_ab4bcd45545b1040efda,RST047,mimo_B_C16,API810_496,3,113,Biology,C16,遗传信息与性状,B,Mimo,55d480bedd9204d57c8b96566728d329f313a7e8d7eb72c68a64f1f45f7889d2,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,1.0,2.0,1.0,2.0,4.0,0,200,1239,137,
anthropic,ri_291ce7b51f117629c989,RST071,GPT_B_C24,API810_684,3,114,Geoscience,C24,地球内部结构,B,OpenAI GPT,6134b4ffa4f748555efd4de93c94cff5ba9d450ec410a4c783eb1fbcf34b25e9,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,2.0,1.0,2.0,1.0,2.0,4.0,0,200,1227,136,
anthropic,ri_27ac8a51325873894128,RST012,Gemini_C_C04,API810_424,3,115,Physics,C04,抛体运动,C,Google Gemini,e84ffb0027c9978e1cffe9d762ccd7d106b59195c62072f355a8fe9106874dcc,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,5.0,3.0,5.0,5.0,4.0,2.0,0,200,1276,135,
anthropic,ri_4a3e1af269f12c59d6c6,RST006,豆包_C_C02,API810_242,2,116,Physics,C02,净力与加速度,C,ByteDance Doubao,d124841961e8a0ea1c7a92127397cce8021e79d4597ef253648df0566f49ef22,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,2.0,1.0,3.0,3.0,1.0,4.0,0,200,1247,141,
anthropic,ri_1dcadd2b7424eb0ed52b,RST085,千问_A_C29,API810_029,3,117,Climate/Environment,C29,海洋垃圾与塑料污染,A,Alibaba Qwen,20337cc711fc466f189cb9665056280eb3f219e0e9ead8ec3fa8c804c65f0f27,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,2.0,2.0,2.0,3.0,0,200,1259,139,
anthropic,ri_d672c7f23ab27c8c8f40,RST049,千问_A_C17,API810_017,2,118,Biology,C17,能量流动与物质循环,A,Alibaba Qwen,39fe4da99291449bdd382d343f97d6feaaf702bc87cf3fd591553717a9c67864,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,3.0,3.0,3.0,3.0,0,200,1232,140,
anthropic,ri_fad49b80ccd872771f8b,RST071,GPT_B_C24,API810_684,2,119,Geoscience,C24,地球内部结构,B,OpenAI GPT,6134b4ffa4f748555efd4de93c94cff5ba9d450ec410a4c783eb1fbcf34b25e9,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,2.0,1.0,2.0,1.0,2.0,4.0,0,200,1233,138,
anthropic,ri_885c8ce164c3492dbf77,RST013,claude_A_C05,API810_095,1,120,Physics,C05,圆周运动,A,Anthropic Claude,7c69dcd4ddddfd60c5930b03d00f5fb94eb5837e5c637cb3a11a83d7d7654a7f,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,3.0,4.0,4.0,4.0,2.0,0,200,1242,137,
anthropic,ri_6852c3b3b5d25b106bf5,RST040,豆包_A_C14,API810_194,2,121,Biology,C14,进化没有预设目标,A,ByteDance Doubao,c402a139197703fea3dc7e7bc809f932eaf2d16bdad924fbea3d5570beb6eea2,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,3.0,3.0,3.0,3.0,0,200,1237,140,
anthropic,ri_14ac00b82e7011ac16a2,RST087,mimo_C_C29,API810_539,3,122,Climate/Environment,C29,海洋垃圾与塑料污染,C,Mimo,30946cbbdff3413ce0b1824e2e9ff4844d1ee3dd24a2d6ca6e43ec93297a1a05,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,3.0,4.0,4.0,4.0,2.0,0,200,1301,138,
anthropic,ri_626c4812ce57bd4586ae,RST031,claude_A_C11,API810_101,3,123,Chemistry,C11,化学键,A,Anthropic Claude,31f7e952c93ba10ad39887dff22d31f586069bcc8fad8a914977c0ae0f10544d,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,3.0,4.0,4.0,4.0,2.0,0,200,1233,136,
anthropic,ri_60f001d7c4f49be39627,RST021,DEEPSEEK_C_C07,API810_337,2,124,Chemistry,C07,质量守恒,C,DeepSeek,3be892392b50203fd556268ea2954439843c1a2b1edb06402ffa5434fbba3318,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,3.0,4.0,3.0,3.0,0,200,1265,138,
anthropic,ri_1c106da52b02877a26f2,RST020,千问_B_C07,API810_037,2,125,Chemistry,C07,质量守恒,B,Alibaba Qwen,5903ec1ccc227959a4e43721a03894c2cf9cc600e251bfd6f067708232499f7d,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,2.0,1.0,2.0,2.0,1.0,5.0,0,200,1240,138,
anthropic,ri_249980ef339639726610,RST076,GLM_A_C26,API810_746,1,126,Climate/Environment,C26,天气与气候,A,Zhipu GLM,1ba344a13169bc75355f452aaa508c36a29c4b99ae5b50e536ac98a4ab30e5d2,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,3.0,3.0,3.0,3.0,3.0,0,200,1218,133,
anthropic,ri_6f6d586340c0a80e1212,RST072,GLM_C_C24,API810_804,2,127,Geoscience,C24,地球内部结构,C,Zhipu GLM,e81a67c5363be5e8b44371f35bcec6342325cafb6c3bbd5cbb4deeea923fcdd9,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,2.0,3.0,2.0,3.0,0,200,1278,639,
anthropic,ri_33be492a76243e88ac65,RST058,千问_A_C20,API810_020,2,128,Geoscience,C20,地质时间,A,Alibaba Qwen,ddd3f679e97eb301cbcc1e8e13a0abd8e1353685c51674c5b09e39f3537ca023,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,3.0,3.0,3.0,3.0,0,200,1218,136,
anthropic,ri_8ccd80edbc3790b2e227,RST055,DEEPSEEK_A_C19,API810_289,3,129,Geoscience,C19,板块构造,A,DeepSeek,6f76eb8772596933f44ae62d7b781a543a505a8ea531928555a86cb9045cca9f,valid,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,3.0,2.0,3.0,3.0,0,200,1238,138,
