source_stimulus_id,concept_id,domain,task_type,generator,replicate_index,dimension,n_judges_valid,fixed_9_complete,panel_mean,panel_median,panel_trimmed_one_each_tail,no_self_n_judges_valid,no_self_complete,panel_no_self_mean
RST053,C18,Biology,B,Anthropic Claude,2,cc,9,True,3.2222222222222223,3.0,3.2857142857142856,8,True,3.375
RST053,C18,Biology,B,Anthropic Claude,2,lc,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.625
RST053,C18,Biology,B,Anthropic Claude,2,tf,9,True,4.444444444444445,5.0,4.714285714285714,8,True,4.75
RST053,C18,Biology,B,Anthropic Claude,2,mq,9,True,4.222222222222222,5.0,4.428571428571429,8,True,4.5
RST053,C18,Biology,B,Anthropic Claude,2,risk,9,True,1.6666666666666667,1.0,1.4285714285714286,8,True,1.375
RST053,C18,Biology,B,Anthropic Claude,3,fa,9,True,4.333333333333333,5.0,4.428571428571429,8,True,4.5
RST053,C18,Biology,B,Anthropic Claude,3,cc,9,True,2.888888888888889,3.0,2.857142857142857,8,True,3.0
RST053,C18,Biology,B,Anthropic Claude,3,lc,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.75
RST053,C18,Biology,B,Anthropic Claude,3,tf,9,True,4.0,4.0,4.142857142857143,8,True,4.25
RST053,C18,Biology,B,Anthropic Claude,3,mq,9,True,4.111111111111111,4.0,4.142857142857143,8,True,4.25
RST053,C18,Biology,B,Anthropic Claude,3,risk,9,True,1.6666666666666667,2.0,1.5714285714285714,8,True,1.5
RST054,C18,Biology,C,Zhipu GLM,1,fa,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.75
RST054,C18,Biology,C,Zhipu GLM,1,cc,9,True,3.4444444444444446,4.0,3.5714285714285716,8,True,3.375
RST054,C18,Biology,C,Zhipu GLM,1,lc,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST054,C18,Biology,C,Zhipu GLM,1,tf,9,True,4.888888888888889,5.0,5.0,8,True,4.875
RST054,C18,Biology,C,Zhipu GLM,1,mq,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST054,C18,Biology,C,Zhipu GLM,1,risk,9,True,1.4444444444444444,1.0,1.2857142857142858,8,True,1.5
RST054,C18,Biology,C,Zhipu GLM,2,fa,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST054,C18,Biology,C,Zhipu GLM,2,cc,9,True,3.4444444444444446,4.0,3.5714285714285716,8,True,3.375
RST054,C18,Biology,C,Zhipu GLM,2,lc,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST054,C18,Biology,C,Zhipu GLM,2,tf,9,True,4.888888888888889,5.0,5.0,8,True,4.875
RST054,C18,Biology,C,Zhipu GLM,2,mq,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.375
RST054,C18,Biology,C,Zhipu GLM,2,risk,9,True,1.4444444444444444,1.0,1.2857142857142858,8,True,1.5
RST054,C18,Biology,C,Zhipu GLM,3,fa,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.75
RST054,C18,Biology,C,Zhipu GLM,3,cc,9,True,3.4444444444444446,4.0,3.5714285714285716,8,True,3.375
RST054,C18,Biology,C,Zhipu GLM,3,lc,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST054,C18,Biology,C,Zhipu GLM,3,tf,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST054,C18,Biology,C,Zhipu GLM,3,mq,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST054,C18,Biology,C,Zhipu GLM,3,risk,9,True,1.4444444444444444,1.0,1.2857142857142858,8,True,1.5
RST055,C19,Geoscience,A,DeepSeek,1,fa,9,True,4.555555555555555,5.0,4.571428571428571,8,True,4.625
RST055,C19,Geoscience,A,DeepSeek,1,cc,9,True,3.4444444444444446,4.0,3.5714285714285716,8,True,3.5
RST055,C19,Geoscience,A,DeepSeek,1,lc,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST055,C19,Geoscience,A,DeepSeek,1,tf,9,True,4.555555555555555,5.0,4.857142857142857,8,True,4.5
RST055,C19,Geoscience,A,DeepSeek,1,mq,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.625
RST055,C19,Geoscience,A,DeepSeek,1,risk,9,True,1.3333333333333333,1.0,1.1428571428571428,8,True,1.375
RST055,C19,Geoscience,A,DeepSeek,2,fa,9,True,4.555555555555555,5.0,4.571428571428571,8,True,4.625
RST055,C19,Geoscience,A,DeepSeek,2,cc,9,True,3.2222222222222223,3.0,3.2857142857142856,8,True,3.25
RST055,C19,Geoscience,A,DeepSeek,2,lc,9,True,4.888888888888889,5.0,5.0,8,True,4.875
RST055,C19,Geoscience,A,DeepSeek,2,tf,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.375
RST055,C19,Geoscience,A,DeepSeek,2,mq,9,True,4.333333333333333,5.0,4.428571428571429,8,True,4.375
RST055,C19,Geoscience,A,DeepSeek,2,risk,9,True,1.3333333333333333,1.0,1.2857142857142858,8,True,1.375
RST055,C19,Geoscience,A,DeepSeek,3,fa,9,True,4.666666666666667,5.0,4.714285714285714,8,True,4.625
RST055,C19,Geoscience,A,DeepSeek,3,cc,9,True,3.3333333333333335,3.0,3.4285714285714284,8,True,3.25
RST055,C19,Geoscience,A,DeepSeek,3,lc,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST055,C19,Geoscience,A,DeepSeek,3,tf,9,True,4.666666666666667,5.0,5.0,8,True,4.625
RST055,C19,Geoscience,A,DeepSeek,3,mq,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST055,C19,Geoscience,A,DeepSeek,3,risk,9,True,1.2222222222222223,1.0,1.0,8,True,1.25
RST056,C19,Geoscience,B,Anthropic Claude,1,fa,9,True,3.6666666666666665,4.0,3.5714285714285716,8,True,3.75
RST056,C19,Geoscience,B,Anthropic Claude,1,cc,9,True,2.111111111111111,2.0,2.142857142857143,8,True,2.25
RST056,C19,Geoscience,B,Anthropic Claude,1,lc,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.625
RST056,C19,Geoscience,B,Anthropic Claude,1,tf,9,True,3.4444444444444446,4.0,3.4285714285714284,8,True,3.625
RST056,C19,Geoscience,B,Anthropic Claude,1,mq,9,True,3.6666666666666665,4.0,3.7142857142857144,8,True,3.875
RST056,C19,Geoscience,B,Anthropic Claude,1,risk,9,True,2.2222222222222223,2.0,2.2857142857142856,8,True,2.125
RST056,C19,Geoscience,B,Anthropic Claude,2,fa,9,True,3.6666666666666665,4.0,3.7142857142857144,8,True,3.875
RST056,C19,Geoscience,B,Anthropic Claude,2,cc,9,True,2.3333333333333335,2.0,2.2857142857142856,8,True,2.5
RST056,C19,Geoscience,B,Anthropic Claude,2,lc,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.875
RST056,C19,Geoscience,B,Anthropic Claude,2,tf,9,True,3.4444444444444446,3.0,3.4285714285714284,8,True,3.625
RST056,C19,Geoscience,B,Anthropic Claude,2,mq,9,True,4.111111111111111,4.0,4.142857142857143,8,True,4.25
RST056,C19,Geoscience,B,Anthropic Claude,2,risk,9,True,1.8888888888888888,2.0,1.7142857142857142,8,True,1.625
RST056,C19,Geoscience,B,Anthropic Claude,3,fa,9,True,3.7777777777777777,4.0,3.857142857142857,8,True,4.0
RST056,C19,Geoscience,B,Anthropic Claude,3,cc,9,True,2.0,2.0,2.0,8,True,2.125
RST056,C19,Geoscience,B,Anthropic Claude,3,lc,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.75
RST056,C19,Geoscience,B,Anthropic Claude,3,tf,9,True,3.4444444444444446,4.0,3.4285714285714284,8,True,3.625
RST056,C19,Geoscience,B,Anthropic Claude,3,mq,9,True,4.222222222222222,4.0,4.285714285714286,8,True,4.375
RST056,C19,Geoscience,B,Anthropic Claude,3,risk,9,True,2.0,2.0,1.8571428571428572,8,True,1.75
RST057,C19,Geoscience,C,Alibaba Qwen,1,fa,9,True,3.888888888888889,4.0,3.857142857142857,8,True,3.875
RST057,C19,Geoscience,C,Alibaba Qwen,1,cc,9,True,2.4444444444444446,3.0,2.5714285714285716,8,True,2.5
RST057,C19,Geoscience,C,Alibaba Qwen,1,lc,9,True,4.444444444444445,5.0,4.714285714285714,8,True,4.5
RST057,C19,Geoscience,C,Alibaba Qwen,1,tf,9,True,4.444444444444445,5.0,4.714285714285714,8,True,4.375
RST057,C19,Geoscience,C,Alibaba Qwen,1,mq,9,True,2.6666666666666665,3.0,2.857142857142857,8,True,2.625
RST057,C19,Geoscience,C,Alibaba Qwen,1,risk,9,True,2.2222222222222223,2.0,2.142857142857143,8,True,2.25
RST057,C19,Geoscience,C,Alibaba Qwen,2,fa,9,True,3.2222222222222223,3.0,3.4285714285714284,8,True,3.25
RST057,C19,Geoscience,C,Alibaba Qwen,2,cc,9,True,2.2222222222222223,2.0,2.2857142857142856,8,True,2.25
RST057,C19,Geoscience,C,Alibaba Qwen,2,lc,9,True,3.888888888888889,4.0,4.142857142857143,8,True,3.875
RST057,C19,Geoscience,C,Alibaba Qwen,2,tf,9,True,4.0,5.0,4.285714285714286,8,True,3.875
RST057,C19,Geoscience,C,Alibaba Qwen,2,mq,9,True,2.7777777777777777,3.0,2.857142857142857,8,True,2.75
RST057,C19,Geoscience,C,Alibaba Qwen,2,risk,9,True,2.4444444444444446,2.0,2.4285714285714284,8,True,2.375
RST057,C19,Geoscience,C,Alibaba Qwen,3,fa,9,True,3.6666666666666665,3.0,3.5714285714285716,8,True,3.75
RST057,C19,Geoscience,C,Alibaba Qwen,3,cc,9,True,2.2222222222222223,2.0,2.2857142857142856,8,True,2.25
RST057,C19,Geoscience,C,Alibaba Qwen,3,lc,9,True,4.444444444444445,5.0,4.714285714285714,8,True,4.5
RST057,C19,Geoscience,C,Alibaba Qwen,3,tf,9,True,4.111111111111111,5.0,4.285714285714286,8,True,4.25
RST057,C19,Geoscience,C,Alibaba Qwen,3,mq,9,True,2.6666666666666665,3.0,2.857142857142857,8,True,2.75
RST057,C19,Geoscience,C,Alibaba Qwen,3,risk,9,True,2.3333333333333335,2.0,2.2857142857142856,8,True,2.25
RST058,C20,Geoscience,A,Alibaba Qwen,1,fa,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.75
RST058,C20,Geoscience,A,Alibaba Qwen,1,cc,9,True,2.7777777777777777,3.0,2.857142857142857,8,True,2.75
RST058,C20,Geoscience,A,Alibaba Qwen,1,lc,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST058,C20,Geoscience,A,Alibaba Qwen,1,tf,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.375
RST058,C20,Geoscience,A,Alibaba Qwen,1,mq,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST058,C20,Geoscience,A,Alibaba Qwen,1,risk,9,True,1.4444444444444444,1.0,1.2857142857142858,8,True,1.5
RST058,C20,Geoscience,A,Alibaba Qwen,2,fa,9,True,4.222222222222222,4.0,4.285714285714286,8,True,4.125
RST058,C20,Geoscience,A,Alibaba Qwen,2,cc,9,True,2.5555555555555554,3.0,2.5714285714285716,8,True,2.5
RST058,C20,Geoscience,A,Alibaba Qwen,2,lc,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST058,C20,Geoscience,A,Alibaba Qwen,2,tf,9,True,4.333333333333333,5.0,4.428571428571429,8,True,4.25
RST058,C20,Geoscience,A,Alibaba Qwen,2,mq,9,True,4.333333333333333,5.0,4.428571428571429,8,True,4.25
RST058,C20,Geoscience,A,Alibaba Qwen,2,risk,9,True,1.5555555555555556,1.0,1.4285714285714286,8,True,1.625
RST058,C20,Geoscience,A,Alibaba Qwen,3,fa,9,True,4.222222222222222,5.0,4.571428571428571,8,True,4.125
RST058,C20,Geoscience,A,Alibaba Qwen,3,cc,9,True,2.6666666666666665,3.0,2.7142857142857144,8,True,2.625
RST058,C20,Geoscience,A,Alibaba Qwen,3,lc,9,True,4.333333333333333,5.0,4.714285714285714,8,True,4.25
RST058,C20,Geoscience,A,Alibaba Qwen,3,tf,9,True,3.7777777777777777,5.0,4.0,8,True,3.625
RST058,C20,Geoscience,A,Alibaba Qwen,3,mq,9,True,4.222222222222222,5.0,4.571428571428571,8,True,4.125
RST058,C20,Geoscience,A,Alibaba Qwen,3,risk,9,True,1.3333333333333333,1.0,1.1428571428571428,8,True,1.375
RST059,C20,Geoscience,B,Moonshot Kimi,1,fa,9,True,3.0,3.0,3.0,8,True,3.0
RST059,C20,Geoscience,B,Moonshot Kimi,1,cc,9,True,1.7777777777777777,2.0,1.7142857142857142,8,True,1.625
RST059,C20,Geoscience,B,Moonshot Kimi,1,lc,9,True,3.4444444444444446,3.0,3.4285714285714284,8,True,3.25
RST059,C20,Geoscience,B,Moonshot Kimi,1,tf,9,True,2.5555555555555554,3.0,2.5714285714285716,8,True,2.5
RST059,C20,Geoscience,B,Moonshot Kimi,1,mq,9,True,1.7777777777777777,2.0,1.7142857142857142,8,True,1.625
RST059,C20,Geoscience,B,Moonshot Kimi,1,risk,9,True,2.888888888888889,3.0,2.857142857142857,8,True,2.875
RST059,C20,Geoscience,B,Moonshot Kimi,2,fa,9,True,3.0,3.0,3.0,8,True,3.0
RST059,C20,Geoscience,B,Moonshot Kimi,2,cc,9,True,1.6666666666666667,2.0,1.5714285714285714,8,True,1.625
RST059,C20,Geoscience,B,Moonshot Kimi,2,lc,9,True,3.4444444444444446,4.0,3.5714285714285716,8,True,3.5
RST059,C20,Geoscience,B,Moonshot Kimi,2,tf,9,True,2.3333333333333335,2.0,2.142857142857143,8,True,2.375
RST059,C20,Geoscience,B,Moonshot Kimi,2,mq,9,True,1.8888888888888888,2.0,1.7142857142857142,8,True,1.875
RST059,C20,Geoscience,B,Moonshot Kimi,2,risk,9,True,2.6666666666666665,3.0,2.7142857142857144,8,True,2.625
RST059,C20,Geoscience,B,Moonshot Kimi,3,fa,9,True,3.2222222222222223,3.0,3.2857142857142856,8,True,3.125
RST059,C20,Geoscience,B,Moonshot Kimi,3,cc,9,True,1.5555555555555556,2.0,1.5714285714285714,8,True,1.5
RST059,C20,Geoscience,B,Moonshot Kimi,3,lc,9,True,3.5555555555555554,4.0,3.5714285714285716,8,True,3.375
RST059,C20,Geoscience,B,Moonshot Kimi,3,tf,9,True,2.4444444444444446,3.0,2.5714285714285716,8,True,2.375
RST059,C20,Geoscience,B,Moonshot Kimi,3,mq,9,True,2.0,2.0,1.8571428571428572,8,True,2.0
RST059,C20,Geoscience,B,Moonshot Kimi,3,risk,9,True,2.888888888888889,3.0,2.857142857142857,8,True,2.875
RST060,C20,Geoscience,C,Mimo,1,fa,9,True,5.0,5.0,5.0,8,True,5.0
RST060,C20,Geoscience,C,Mimo,1,cc,9,True,3.5555555555555554,3.0,3.4285714285714284,8,True,3.375
RST060,C20,Geoscience,C,Mimo,1,lc,9,True,4.888888888888889,5.0,5.0,8,True,4.875
RST060,C20,Geoscience,C,Mimo,1,tf,9,True,4.888888888888889,5.0,5.0,8,True,4.875
RST060,C20,Geoscience,C,Mimo,1,mq,9,True,3.888888888888889,4.0,3.857142857142857,8,True,3.75
RST060,C20,Geoscience,C,Mimo,1,risk,9,True,1.1111111111111112,1.0,1.0,8,True,1.125
RST060,C20,Geoscience,C,Mimo,2,fa,9,True,5.0,5.0,5.0,8,True,5.0
RST060,C20,Geoscience,C,Mimo,2,cc,9,True,3.2222222222222223,3.0,3.2857142857142856,8,True,3.5
RST060,C20,Geoscience,C,Mimo,2,lc,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.875
RST060,C20,Geoscience,C,Mimo,2,tf,9,True,4.888888888888889,5.0,5.0,8,True,4.875
RST060,C20,Geoscience,C,Mimo,2,mq,9,True,4.333333333333333,4.0,4.428571428571429,8,True,4.25
RST060,C20,Geoscience,C,Mimo,2,risk,9,True,1.1111111111111112,1.0,1.0,8,True,1.125
RST060,C20,Geoscience,C,Mimo,3,fa,9,True,5.0,5.0,5.0,8,True,5.0
RST060,C20,Geoscience,C,Mimo,3,cc,9,True,3.6666666666666665,3.0,3.5714285714285716,8,True,3.75
RST060,C20,Geoscience,C,Mimo,3,lc,9,True,4.888888888888889,5.0,5.0,8,True,4.875
RST060,C20,Geoscience,C,Mimo,3,tf,9,True,4.888888888888889,5.0,5.0,8,True,4.875
RST060,C20,Geoscience,C,Mimo,3,mq,9,True,4.111111111111111,4.0,4.142857142857143,8,True,4.25
RST060,C20,Geoscience,C,Mimo,3,risk,9,True,1.1111111111111112,1.0,1.0,8,True,1.125
RST061,C21,Geoscience,A,Zhipu GLM,1,fa,9,True,4.555555555555555,5.0,4.571428571428571,8,True,4.5
RST061,C21,Geoscience,A,Zhipu GLM,1,cc,9,True,3.111111111111111,3.0,3.142857142857143,8,True,3.125
RST061,C21,Geoscience,A,Zhipu GLM,1,lc,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST061,C21,Geoscience,A,Zhipu GLM,1,tf,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST061,C21,Geoscience,A,Zhipu GLM,1,mq,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.375
RST061,C21,Geoscience,A,Zhipu GLM,1,risk,9,True,1.5555555555555556,1.0,1.4285714285714286,8,True,1.625
RST061,C21,Geoscience,A,Zhipu GLM,2,fa,9,True,4.333333333333333,4.0,4.428571428571429,8,True,4.25
RST061,C21,Geoscience,A,Zhipu GLM,2,cc,9,True,3.111111111111111,3.0,3.0,8,True,3.125
RST061,C21,Geoscience,A,Zhipu GLM,2,lc,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST061,C21,Geoscience,A,Zhipu GLM,2,tf,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST061,C21,Geoscience,A,Zhipu GLM,2,mq,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST061,C21,Geoscience,A,Zhipu GLM,2,risk,9,True,1.4444444444444444,1.0,1.2857142857142858,8,True,1.5
RST061,C21,Geoscience,A,Zhipu GLM,3,fa,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST061,C21,Geoscience,A,Zhipu GLM,3,cc,9,True,3.0,3.0,3.0,8,True,3.0
RST061,C21,Geoscience,A,Zhipu GLM,3,lc,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST061,C21,Geoscience,A,Zhipu GLM,3,tf,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST061,C21,Geoscience,A,Zhipu GLM,3,mq,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.375
RST061,C21,Geoscience,A,Zhipu GLM,3,risk,9,True,1.5555555555555556,1.0,1.4285714285714286,8,True,1.625
RST062,C21,Geoscience,B,DeepSeek,1,fa,9,True,3.2222222222222223,3.0,3.142857142857143,8,True,3.25
RST062,C21,Geoscience,B,DeepSeek,1,cc,9,True,2.0,2.0,1.8571428571428572,8,True,2.0
RST062,C21,Geoscience,B,DeepSeek,1,lc,9,True,3.6666666666666665,4.0,3.7142857142857144,8,True,3.625
RST062,C21,Geoscience,B,DeepSeek,1,tf,9,True,2.5555555555555554,2.0,2.4285714285714284,8,True,2.5
RST062,C21,Geoscience,B,DeepSeek,1,mq,9,True,2.0,2.0,1.7142857142857142,8,True,2.0
RST062,C21,Geoscience,B,DeepSeek,1,risk,9,True,3.111111111111111,3.0,3.142857142857143,8,True,3.125
RST062,C21,Geoscience,B,DeepSeek,2,fa,9,True,3.111111111111111,3.0,3.142857142857143,8,True,3.125
RST062,C21,Geoscience,B,DeepSeek,2,cc,9,True,2.111111111111111,2.0,2.0,8,True,2.125
RST062,C21,Geoscience,B,DeepSeek,2,lc,9,True,3.5555555555555554,4.0,3.7142857142857144,8,True,3.5
RST062,C21,Geoscience,B,DeepSeek,2,tf,9,True,2.6666666666666665,3.0,2.5714285714285716,8,True,2.625
RST062,C21,Geoscience,B,DeepSeek,2,mq,9,True,2.2222222222222223,2.0,2.0,8,True,2.25
RST062,C21,Geoscience,B,DeepSeek,2,risk,9,True,2.6666666666666665,3.0,2.7142857142857144,8,True,2.625
RST062,C21,Geoscience,B,DeepSeek,3,fa,9,True,3.2222222222222223,3.0,3.142857142857143,8,True,3.25
RST062,C21,Geoscience,B,DeepSeek,3,cc,9,True,2.2222222222222223,2.0,2.2857142857142856,8,True,2.25
RST062,C21,Geoscience,B,DeepSeek,3,lc,9,True,3.888888888888889,4.0,4.0,8,True,3.875
RST062,C21,Geoscience,B,DeepSeek,3,tf,9,True,2.888888888888889,3.0,2.857142857142857,8,True,2.875
RST062,C21,Geoscience,B,DeepSeek,3,mq,9,True,2.2222222222222223,2.0,2.0,8,True,2.25
RST062,C21,Geoscience,B,DeepSeek,3,risk,9,True,3.0,3.0,3.0,8,True,3.0
RST063,C21,Geoscience,C,Anthropic Claude,1,fa,9,True,4.666666666666667,5.0,4.714285714285714,8,True,4.75
RST063,C21,Geoscience,C,Anthropic Claude,1,cc,9,True,3.4444444444444446,3.0,3.4285714285714284,8,True,3.625
RST063,C21,Geoscience,C,Anthropic Claude,1,lc,9,True,4.888888888888889,5.0,5.0,8,True,5.0
RST063,C21,Geoscience,C,Anthropic Claude,1,tf,9,True,4.777777777777778,5.0,5.0,8,True,5.0
RST063,C21,Geoscience,C,Anthropic Claude,1,mq,9,True,4.333333333333333,5.0,4.428571428571429,8,True,4.5
RST063,C21,Geoscience,C,Anthropic Claude,1,risk,9,True,1.2222222222222223,1.0,1.0,8,True,1.0
RST063,C21,Geoscience,C,Anthropic Claude,2,fa,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.625
RST063,C21,Geoscience,C,Anthropic Claude,2,cc,9,True,3.111111111111111,3.0,3.142857142857143,8,True,3.25
RST063,C21,Geoscience,C,Anthropic Claude,2,lc,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.875
RST063,C21,Geoscience,C,Anthropic Claude,2,tf,9,True,4.777777777777778,5.0,5.0,8,True,5.0
RST063,C21,Geoscience,C,Anthropic Claude,2,mq,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.625
RST063,C21,Geoscience,C,Anthropic Claude,2,risk,9,True,1.4444444444444444,1.0,1.2857142857142858,8,True,1.25
RST063,C21,Geoscience,C,Anthropic Claude,3,fa,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.875
RST063,C21,Geoscience,C,Anthropic Claude,3,cc,9,True,3.3333333333333335,3.0,3.2857142857142856,8,True,3.5
RST063,C21,Geoscience,C,Anthropic Claude,3,lc,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.875
RST063,C21,Geoscience,C,Anthropic Claude,3,tf,9,True,4.777777777777778,5.0,5.0,8,True,5.0
RST063,C21,Geoscience,C,Anthropic Claude,3,mq,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.75
RST063,C21,Geoscience,C,Anthropic Claude,3,risk,9,True,1.4444444444444444,1.0,1.2857142857142858,8,True,1.25
RST064,C22,Geoscience,A,Moonshot Kimi,1,fa,9,True,4.333333333333333,4.0,4.428571428571429,8,True,4.375
RST064,C22,Geoscience,A,Moonshot Kimi,1,cc,9,True,3.111111111111111,3.0,3.142857142857143,8,True,3.125
RST064,C22,Geoscience,A,Moonshot Kimi,1,lc,9,True,4.666666666666667,5.0,4.714285714285714,8,True,4.625
RST064,C22,Geoscience,A,Moonshot Kimi,1,tf,9,True,3.888888888888889,4.0,3.857142857142857,8,True,4.0
RST064,C22,Geoscience,A,Moonshot Kimi,1,mq,9,True,3.4444444444444446,3.0,3.4285714285714284,8,True,3.5
RST064,C22,Geoscience,A,Moonshot Kimi,1,risk,9,True,1.6666666666666667,2.0,1.5714285714285714,8,True,1.625
RST064,C22,Geoscience,A,Moonshot Kimi,2,fa,9,True,4.111111111111111,4.0,4.142857142857143,8,True,4.25
RST064,C22,Geoscience,A,Moonshot Kimi,2,cc,9,True,3.0,3.0,3.0,8,True,3.0
RST064,C22,Geoscience,A,Moonshot Kimi,2,lc,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.375
RST064,C22,Geoscience,A,Moonshot Kimi,2,tf,9,True,4.0,4.0,4.0,8,True,4.125
RST064,C22,Geoscience,A,Moonshot Kimi,2,mq,9,True,2.888888888888889,3.0,2.857142857142857,8,True,3.125
RST064,C22,Geoscience,A,Moonshot Kimi,2,risk,9,True,1.7777777777777777,2.0,1.7142857142857142,8,True,1.875
RST064,C22,Geoscience,A,Moonshot Kimi,3,fa,9,True,4.333333333333333,4.0,4.428571428571429,8,True,4.5
RST064,C22,Geoscience,A,Moonshot Kimi,3,cc,9,True,3.4444444444444446,3.0,3.4285714285714284,8,True,3.5
RST064,C22,Geoscience,A,Moonshot Kimi,3,lc,9,True,4.666666666666667,5.0,4.714285714285714,8,True,4.625
RST064,C22,Geoscience,A,Moonshot Kimi,3,tf,9,True,4.111111111111111,4.0,4.142857142857143,8,True,4.25
RST064,C22,Geoscience,A,Moonshot Kimi,3,mq,9,True,3.3333333333333335,3.0,3.4285714285714284,8,True,3.625
RST064,C22,Geoscience,A,Moonshot Kimi,3,risk,9,True,1.7777777777777777,2.0,1.7142857142857142,8,True,1.75
RST065,C22,Geoscience,B,Mimo,1,fa,9,True,4.111111111111111,4.0,4.142857142857143,8,True,4.0
RST065,C22,Geoscience,B,Mimo,1,cc,9,True,2.6666666666666665,3.0,2.7142857142857144,8,True,2.625
RST065,C22,Geoscience,B,Mimo,1,lc,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST065,C22,Geoscience,B,Mimo,1,tf,9,True,3.7777777777777777,4.0,3.857142857142857,8,True,3.625
RST065,C22,Geoscience,B,Mimo,1,mq,9,True,4.111111111111111,4.0,4.142857142857143,8,True,4.0
RST065,C22,Geoscience,B,Mimo,1,risk,9,True,1.7777777777777777,2.0,1.7142857142857142,8,True,1.875
RST065,C22,Geoscience,B,Mimo,2,fa,9,True,3.7777777777777777,4.0,3.857142857142857,8,True,3.75
RST065,C22,Geoscience,B,Mimo,2,cc,9,True,2.6666666666666665,3.0,2.7142857142857144,8,True,2.625
RST065,C22,Geoscience,B,Mimo,2,lc,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.5
RST065,C22,Geoscience,B,Mimo,2,tf,9,True,3.6666666666666665,4.0,3.7142857142857144,8,True,3.625
RST065,C22,Geoscience,B,Mimo,2,mq,9,True,3.888888888888889,4.0,3.857142857142857,8,True,3.875
RST065,C22,Geoscience,B,Mimo,2,risk,9,True,2.2222222222222223,2.0,2.142857142857143,8,True,2.25
RST065,C22,Geoscience,B,Mimo,3,fa,9,True,3.888888888888889,4.0,3.857142857142857,8,True,3.875
RST065,C22,Geoscience,B,Mimo,3,cc,9,True,2.5555555555555554,3.0,2.5714285714285716,8,True,2.5
RST065,C22,Geoscience,B,Mimo,3,lc,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST065,C22,Geoscience,B,Mimo,3,tf,9,True,3.5555555555555554,4.0,3.5714285714285716,8,True,3.5
RST065,C22,Geoscience,B,Mimo,3,mq,9,True,3.888888888888889,4.0,3.857142857142857,8,True,3.875
RST065,C22,Geoscience,B,Mimo,3,risk,9,True,2.0,2.0,2.0,8,True,2.0
RST066,C22,Geoscience,C,ByteDance Doubao,1,fa,9,True,3.4444444444444446,3.0,3.4285714285714284,8,True,3.5
RST066,C22,Geoscience,C,ByteDance Doubao,1,cc,9,True,2.3333333333333335,2.0,2.4285714285714284,8,True,2.375
RST066,C22,Geoscience,C,ByteDance Doubao,1,lc,9,True,4.111111111111111,4.0,4.285714285714286,8,True,4.0
RST066,C22,Geoscience,C,ByteDance Doubao,1,tf,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST066,C22,Geoscience,C,ByteDance Doubao,1,mq,9,True,3.0,3.0,3.0,8,True,2.875
